1217,Ronaldo breaks down into tears talking about his late father in interview,"Five-time Ballon d'Or winner Cristiano Ronaldo broke down while talking about his late father in a recent interview. On being asked by the interviewer about what makes him sad, the 34-year-old Juventus forward said, ""To be the number one and [my father] didn't see anything. He didn't see me receive awards. All my family saw my success but not him.""",RT,"Ronaldo’s father, Jose Dinis Aveiro, died of liver failure in 2005 at the age of 52 after battling alcoholism.Ronaldo was 20 at the time and playing for Manchester United, and was on the cusp of becoming the global megastar he is today.The footballer, 34, wept after being shown footage he had never seen before of his father expressing his pride at his son's achievements at playing for Portugal at Euro 2004.“I never saw the video. I never saw that video. Unbelievable,” a tearful Ronaldo said.“I think the interview would be funny, but I didn’t expect to cry. But I never saw these images. I don’t know where you… I have to have these images to show my family.“But I really don’t know my father 100 per cent. He was a drunk person. I never spoke with him, like a normal conversation. It was hard.”‘He doesn’t see me receive awards.’In an emotional interview, @Cristiano breaks down in tears over the loss of his late father and the fact that he never got to witness his son's success. Watch the full interview on @ITV on Tuesday at 9pm.@piersmorgan | #GMBpic.twitter.com/LybbJn31VRRonaldo’s father was a former solidier who had served in wars in Mozambique and Angola, and his death meant he did not see his son go on to be crowned as a five-time winner of the Ballon d’Or or collect honors such as his five Champions League winners medals or captain Portugal to the European Championship title.    “To be the number one and he don't see nothing, and he don't see me receive awards, to see what I became,” Ronaldo said as he wiped away tears.The striker has previously shared pictures with his Instagram followers showing a portrait of his father at his family home.The football megastar also talked about the impact on his family of allegations that he raped US woman Kathryn Mayorga in a Las Vegas hotel room in 2009.Police announced in July that Ronaldo would not face criminal charges due to a lack of evidence, although Mayorga is still pursuing a civil lawsuit against him.READ MORE: Ronaldo rape charges droppedRonaldo has vehemently denied the allegations, and told Morgan he felt “embarrassed” whenever the case was discussed on TV and his children were around.“One day I was at home in the living room with my girlfriend and then the news they speak about Cristiano Ronaldo, this and that,” Ronaldo said.“You listen to you kids coming down the stairs and you change the channel because I was embarrassed, I feel embarrassed.” ‘I felt embarrassed.’Cristiano Ronaldo opens up to @piersmorgan about the shame he felt when he was accused of rape.You can watch the full interview on @ITV on Tuesday at 9pm. It’s also available on the ITV Hub.@Cristiano | #RonaldoMeetsPiers | #GMBpic.twitter.com/5gtZN2npYERonaldo also said he plans to wed partner Georgina Rodriguez, 25 who is the mother of his daughter Alana Martina, while the footballer has three other children from surrogate mothers.   “She’s the mum of my kids, and I’m so passion for her, you know.“It’s great. She’s my friend. We have conversations. I open the heart for her and she open the heart for me,” Ronaldo said.“We’ll be [married] one day, for sure. It’s my mum’s dream as well. So, one day. Why not?”Ronaldo's hour-long interview with TV personality Morgan is set to be broadcast on Tuesday on ITV in the UK. ",https://www.rt.com/sport/468898-cristiano-ronaldo-tears-father/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1219,Evils forced me to tell you that I am HIV+: Welsh rugby legend Thomas,"Ex-Wales rugby captain Gareth Thomas has revealed he is HIV+, adding that he wanted to make his diagnosis public himself. ""It is my secret to tell you not the evils that make my life hell, threatening to tell you before I do,"" he said in a Twitter video. ""I want to remember what it's like to live again,"" he added.",The Guardian,Ex-British Lions captain believed to be first UK sportsman to go public about living with virus,https://www.theguardian.com/sport/2019/sep/14/welsh-rugby-legend-gareth-thomas-reveals-hiv-diagnosis?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1221,Steve Smith makes the ugliest hundreds with his technique: Jonty Rhodes,"On being asked to choose between Australia batsman Steve Smith and Team India captain Virat Kohli, ex-South Africa cricketer Jonty Rhodes said, ""I enjoy watching Virat Kohli."" ""Steve Smith, with that action and technique, makes the ugliest hundreds I've ever seen but the man just keeps scoring runs,"" he added. Smith scored 774 runs in the recently concluded Ashes.",The New Indian Express,"Australia’s player of the series in the Ashes Steve Smith became the highest run-scorer in a single Test series in the 21st century, finishing with a mammoth 774 runs at a Bradmanesque average of 110.57 from the four matches he played.The world number one batsman was in phenomenal form during the Ashes, hitting three hundreds, including one double ton, in the four Tests.But when former South African cricketer Jonty Rhodes was asked to choose between Steve Smith and Virat Kohli, the 50-year-old picked Indian captain Virat Kohli as the best batsman in world cricket right now.“I enjoy watching Virat Kohli. Steve Smith, with that action and technique, makes the ugliest hundreds I have ever seen but the man just keeps scoring runs.“Someone who likes to watch cricket would want to say ‘Wow! What an amazing shot’ as opposed to ‘Oh! How on earth can he hit that?’ So Virat Kohli right now,” Rhodes, who was in India as the ambassador for the Covelong festival, told Express during an interaction.Rhodes, who is regarded as one of the best fielders of all time, picked New Zealand's Martin Guptill and India's Ravindra Jadeja among the best fielders currently. But he regarded Guptill as his favourite.“Jadeja doesn’t get enough cricket time. Guptill is playing every game. Guptill is great in the slips, great in the covers, great in the boundaries. He is a great all-round fielder, Jadeja has got the X factor. There are really good fielders out there but Guptill for me stands out,” the fielding legend said.ALSO READ | Will be a hard tour for South Africa without big guns, warns Proteas great Jonty RhodesThe opening game of the three-match T20I series at Dharamshala on Sunday was abandoned due to rain. South Africa will be keen to get back the winning habit after the flop show in the 2019 World Cup. Kagiso Rabada will continue to lead the pace battery after his amazing performance in the World Cup.Asked to pick between Rabada and Jasprit Bumrah, the 50-year-old said, “It depends on what you want to do. If you want to knock people down at the start of the game then Rabada, but if you are looking to defend, then Bumrah as he is a specialist.”Rhodes also revealed that he remained in touch with former South African cricket captain Hansie Cronje even after he was banned from international cricket for life after a match-fixing scandal.“Hansie was somebody whom I had grown up with from the age of 13 playing against each other in various state-level teams. So Hansie and I were really close. Even after his ban for match-fixing, I spent a lot of time with him,” he added.",http://www.newindianexpress.com/sport/cricket/2019/sep/16/jonty-rhodes-on-why-he-prefers-virat-kohli-over-ugly-duckling-steve-smith-2034497.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1225,14-year-old boy dies after stepping on exposed wire in Chennai,A 14-year-old boy was electrocuted to death after he stepped on an exposed live wire on a street in Chennai. The News Minute report said that the wire was not isolated or buried properly by the Tamil Nadu Electricity Board (TNEB) personnel. A police case under section 304A (death due to negligence) was registered against the TNEB personnel.,The News Minute,"Less than 4 days after an illegal hoarding turned death trap for a 23-year-old Chennai techie, another life has been lost in the city due to sheer negligence. On Sunday night, Dheena Senthil, a 14-year-old boy was electrocuted to death after coming in contact with an exposed live wire on the street.The incident happened at around 10 pm in Dhanam Nagar, near the old post office in Chennai’s Mugalivakkam neighbourhood.Dheena, a resident of the neighbourhood, was walking on the street when he stepped on the electricity board wire which had not been isolated and buried properly by Tamil Nadu Electricity Board (TNEB) personnel.Although a few people saw Dheena get electrocuted, they could not rescue him as he died instantly.According to reports, the road had been dug up by the electricity board to lay wires for street lights and drainage pipes in the locality. However, the works had not been completed and the workers had temporarily covered the wires with mud, instead of isolating and burying them properly.With rains over the last few days, the mud on top was dislodged, exposing the live wire underneath killing Dheena when he came in contact with it.Following the boy’s death, several people pointed out the negligence by the Chennai Corporation and the TNEB personnel which led to the tragic incident.Local channels reported that aggrieved residents staged a protest and halted traffic following the boy’s death on Sunday night and that tensions dissolved only after police officers arrived and promised to take action against the erring TNEB officials.However, officers of the T4 Mangadu police station who are charged with investigating the case deny that protests had occurred in the neighbourhood.“A few people had witnessed the boy’s death and had been standing there. However, there were no agitations or protests when we reached there,” an officer from the police station told TNM.Dheena was a class 9 student of the government higher secondary school in KK Nagar. He is survived by his father Senthil and mother Vanitha. Following his death, Senthil filed a complaint at the Mangadu police station where officers have registered a case under section 304A (death due to negligence) against TNEB personnel.This the second life lost due to negligence by government bodies in the city within the span of a week. On Thursday, Subhasri, a 23-year-old Chennai techie, passed away after being run over by a tanker lorry on the Thuraipakkam-Pallavaram 200 metre radial stretch. Subhasri, who was riding her two-wheeler, fell on the road after a loose illegal hoarding on the main road collapsed on her. The Madras High Court has now ordered disciplinary action against police officers and corporation officials for failing to remove the unauthorised hoardings. The court has ordered an ex-gratia of Rs 5 lakh to be given to Subhasri’s family, allowing the government to recover the amount from the salaries of the errant officials.",https://www.thenewsminute.com/article/one-more-death-due-negligence-chennai-teenager-electrocuted-exposed-live-wire-108988?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1226,Hyderabad college that asked girls to wear long kurtis withdraws dress code,Hyderabad's St Francis College for Women which made it mandatory for girls to wear long kurtis has withdrawn the dress code. This comes after students protested against the dress code and had alleged moral policing by the college authorities since August. A student earlier claimed that college authorities told them that a long kurti would get them good marriage proposals.,The News Minute,"In a big win for the students of Hyderabad’s St Francis Women’s College, the management on Monday finally lifted the diktat to wear knee-length kurtis to the college. The students of the college had been protesting against the controversial dress code and had alleged moral policing by the college authorities since August.On Monday morning, the students had blocked the entrance to the college in order to strike a dialogue with the college management.Speaking to TNM, a student at the college campus said the dress-code has been lifted and the same was informed to the student representatives who were in discussions with the St. Francis management. ""We are now allowed to dress as per the undertaking which allows us to wear clothes except mini-skirts and crop tops,"" the student added.The dress code, which was brought into force from August 1, made it mandatory for the students to wear knee-length kurtis. The students were not happy with the decision as it was not easy for a section of students to change their wardrobe in between a semester and also many could not afford the college's new decision. They also said the new dress code didn’t aim at bringing uniformity among students but was a result of regressive patriarchal mind-set.The students claimed that their attempts to hold a discussion with the management were futile as they were again moral-policed and told that their parents sent them to college in order to “get good marriage proposals” in the future.The situation worsened on Friday when the college appointed female security guards who heckled the students and prevented them from attending classes for wearing kurtis that were slightly above the knee. A video of the college principal, Sr Sandra Horta, also emerged, where she was seen checking the dress of the students.A student had then told TNM, “We don't want to be a part of an institution that wants to institutionalise this kind of patriarchy. Speaking to us in such a tone, giving us subliminal messages that we are arousing males, I don't think is a very appropriate environment or a good environment for all of us to be in. I don't think it helps our intellectual development either.”Despite repeated attempts, the school principal did not respond to the calls or messages from TNM on the issue.",https://www.thenewsminute.com/article/big-win-students-hyd-s-st-francis-college-withdraws-controversial-dress-code-108970?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1228,"ED objects to Shivakumar's bail plea, says he will sway witnesses","The Enforcement Directorate on Monday filed objections to Congress leader DK Shivakumar's bail application at a special court in Delhi. The ED stated that Shivakumar could influence witnesses and tamper with evidence if granted bail. ""Investigation has revealed names of various persons and entities. Interrogation of these persons is necessary to take the case to its logical conclusion,"" added ED.",The News Minute,"The Enforcement Directorate on Monday filed objections to Congress leader and former Karnataka Minister DK Shivakumar’s bail application at a special court in New Delhi. The ED stated that DK Shivakumar could influence witnesses and tamper with evidence if granted bail.“'Investigation has revealed names of various persons and entities. Interrogation of these persons is necessary to take the case to its logical conclusion. If granted bail, there exists all likelihood that he will tamper with evidence and influence the witnesses,” the ED’s objection states.The ED also maintained that DK Shivakumar was not cooperating with the probe despite alleged “evidence linking him with the crime” was put forth before him. DK Shivakumar had applied for bail on September 4 at the special court in New Delhi for ED cases.On September 13, the special court had extended the ED’s custody of DK Shivakumar till Tuesday. The Additional Solicitor General KM Nataraj, representing the ED, had stated that DK Shivakumar and his family members collectively have 317 bank accounts and accused him of laundering more than Rs 200 crore cash. The ED accused DK Shivakumar and his family members of acquiring assets worth more than Rs 800 crore through tainted money.The Enforcement Directorate had arrested DK Shivakumar on September 3.  He has been accused of setting up hawala networks to launder money. The ED began probing DK Shivakumar’s alleged money laundering activities after the Income Tax Department had alleged found Rs 8.86 crore in cash at DK Shivakumar’s residence in New Delhi’s Safdarjung Enclave in August 2017. DK Shivakumar’s daughter Aisshwarya was questioned by the ED last week for 7 hours. Aisshwarya was questioned regarding several of her business transactions in Singapore and India. The ED also questioned her regarding her investment in a green energy company in Kolar and how she had increased her assets from Rs 1.08 crore to Rs 108 crore in a span of five years.  ",https://www.thenewsminute.com/article/ed-objects-dk-shivakumars-bail-plea-alleges-he-will-influence-witnesses-108991?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1229,IndiGo flights from Delhi land in Istanbul without passengers' luggage,"IndiGo is being criticised by passengers after its flights that took off from Delhi over the weekend landed in Istanbul without loading passengers' checked-in luggage. IndiGo said that few flights to Istanbul had certain payload restrictions due to ""exceptionally heavy headwind"", resulting in offloading of luggage. ""All the left behind baggage will be carried today,"" IndiGo said on Monday.",Livemint,"According to the website, the 6E15 flight, which departs daily at 11.45 am from Delhi to Istanbul -- was conducted on Monday by the same A320neo aircraft VT-IZP that had flown on saturday and Sunday.",https://www.livemint.com/companies/news/indigo-s-istanbul-flights-taking-off-without-passengers-luggage-for-last-2-days-1568649537412.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1231,Indian woman cricketer approached for match-fixing during England series,The BCCI's Anti-Corruption Unit (ACU) has filed an FIR in Bengaluru against Rakesh Bafna and Jitendra Kothari for an alleged attempt to fix an India-England women's match this year. Bafna allegedly approached an Indian woman cricketer and offered her money. The cricketer had reported the approach to the ACU and had even recorded her conversation with the bookie.,Cricket Country,"The BCCI’s Anti-Corruption Unit on Monday has filed a First Information Report (FIR) at the Ashok Nagar Police Station in Bengaluru against Rakesh Bafna and Jitendra Kothari for an alleged attempt to fix an India-England women’s international match this year.According to a report in Sportstar, Bafna had approached one of the prominent members of the India’s women’s team (name held for security reasons) and offered her huge amount of money if she joined hands with them.The cricketer was approached in February ahead of India women’s team’s limited-overs series against England – which was part of International Cricket Council (ICC)’s World Championships.“Today, we have got an FIR registered against two people in Bengaluru. The FIR pertains to an approach that was made to one of the women cricketers of the team. She reported the approach to us and even recorded the conversation she had with one of the accused over the telephone,” BCCI ACU chief, Ajit Singh Shekhawat was quoted as saying in the report.READ: Fortunate that I come from a family that never distinguished between a boy and a girl: Smriti MandhanaIt was Kothari, who approached the cricketer as a sports manager, via Instagram and offered her managerial services. He then sent her a copy of a contract, but she was unable to sign it since she was touring with the Indian team. Later, she decided not to go ahead with the deal.Kothari then decided to contact the cricketer, who was at the National Cricket Academy (NCA) in Bengaluru, again in February this year and he got her in touch with Bafna suggesting to her that he had a business offer for her.“Kothari was trying to sell himself as the manager of various women cricketers. It was he who introduced Bafna to the player. He approached her to fix matches and play according to the script,” Shekhawat said.According to the report, Bafna offered the player Rs 1 lakh per match – during the India-England series.“Initially the call was made via WhatsApp and Bafna said that endorsement would be for a noted Indian clothing brand. But soon, he directly approached her to fix matches. The player told him that there is a bad connection and she could call her on her regular number,” Shekhawat said.ALSO READ: When Sachin Tendulkar’s Ranji Trophy swansong inspired Shafali Verma to play for IndiaSensing that the deal was a little fishy, she recorded the conversation and immediately reported the matter to the BCCI ACU. “Bafna took advantage of Kothari’s inaptitude, and the player had rightly made a report of the approachment. Bafna was warned for his action and was reported to the BCCI and ICC.”The BCCI ACU understood that the approach was malicious with the sole intention to fix matches and decided to go ahead with the FIR.“People involved in betting just need any cricket match, for them, it does not matter at what level it is being played. If a match is telecast, that helps them in betting and that’s why they indulge in spot-fixing,” he said.The BCCI ACU has registered the FIR under case number: 312/19 at the Ashok Nagar police station, Bengaluru City.The case has been registered under the following sections:IPC Section 420: Indian Penal Code deals with Cheating and dishonestly inducing delivery of property. The maximum punishment which can be awarded is imprisonment for a term of 7 years and fine.IPC Section 511: Punishment for attempting to commit offences punishable with imprisonment for life or other imprisonment.IPC Section 120B: Whoever is a party to a criminal conspiracy to commit an offence punishable with death, or rigorous imprisonment for a term of two years or upwards, shall, where no express provision is made in this Code for the punishment of such a conspiracy, be punished in the same manner as if he had abetted such offence.IPC Section 109: Punishment of abetment if the act abetted is committed in consequence and where no express provision is made for its punishment. Whoever abets any offence shall, if the act abetted is committed in consequence of the abetment, and no express provision is made by this Code for the punishment of such abet­ment, be punished with the punishment provided for the offence. Explanation. An act or offence is said to be committed in consequence of the abetment, when it is committed in consequence of the instigation, or in pursuance of the conspiracy, or with the aid which constitutes the abetment. IllustrationsKarnataka Police Act, 1963, Section 79.",https://www.cricketcountry.com/news/indian-woman-cricketer-approached-for-match-fixing-during-england-series-bcci-acu-files-fir-892205?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1232,For English cricket the summer has been a success: Joe Root,"Following the end of the Ashes 2019, England captain Joe Root termed the summer as a 'success' for English cricket. After winning the last Test, Root said, ""The performance this week was a lot closer to the template of where we want to be moving forward in Test cricket... [I]t looks a hell of a lot better than 3-1.""",Daily Mail,"Joe Root hailed a ‘phenomenal’ summer of cricket after England squared the Ashes at 2-2 almost exactly two months after Eoin Morgan’s one-day team lifted the World Cup at Lord’s.England bowled Australia out for 263 at the Oval on the fourth evening of the fifth and final Test to secure the first drawn Ashes series in 47 years. And it left the England captain speaking of launching an assault on the urn Down Under in 2021-22.‘The performance this week was a lot closer to the template of where we want to be moving forward in Test cricket,’ said Root. ‘Hopefully it’s a massive stepping stone for us to kick on as a team. It looks a hell of a lot better than 3-1.Joe Root believes England's red-ball team is moving in the right direction after fifth Test win‘I was desperate to win this series but for English cricket the summer has been a success. It’s been phenomenal cricket. That World Cup was incredible. What a summer of cricket it’s been. We have a great opportunity now to spring the game forward in this country.’Root’s ambitions will rest heavily on the continued success of Jofra Archer, who bowled a blistering spell to Australian centurion Matthew Wade on Sunday.‘Jofra’s come in and been fantastic: four Tests, two six-fors,’ said Root. ‘He has a way of having a huge impact on the game. We just have to be careful not to expect too much.’Root shares the Ashes trophy with Australia's Tim Paine after a first drawn series in 47 yearsAsked to assess the herculean contribution of Steve Smith, who was dismissed on Sunday for 23, caught at leg slip by Ben Stokes off Stuart Broad, Root joked: ‘He’s been a pain, really. He’s played extremely well. He’s the No 1 batter in the world for a reason. He’s stood up and done something very special.‘It was nice to see a plan come together finally, even though it was what we started with at Edgbaston. Finally one went to hand.’Australian captain Tim Paine admitted: ‘No doubt today puts a dampener on it, but from where this group’s come from, to retain the Ashes is still a big deal. I’m loving the job. I feel there’s some unfinished business but I’m not looking too far down the track. The stick we’ve copped, you can sulk or you can enjoy it.’Meanwhile, after his last game in charge, England head coach Trevor Bayliss said the only international gig he would now consider was that of his native Australia. He added: ‘But it’s in good hands: Justin Langer is doing a good job.’The England captain passes parting gift to coach Trevor Bayliss at the KIA Oval ",https://www.dailymail.co.uk/sport/cricket/article-7466989/Joe-Root-vows-win-urn-phenomenal-summer-cricket-ends-Ashes-draw.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1234,20-year-old youth burnt alive over inter-caste relationship in UP,"A 20-year-old Dalit man was allegedly burnt alive over his relationship with a woman from another caste in Uttar Pradesh's Hardoi district. The man was beaten up, kept hostage in a house before being set ablaze. His mother died of shock after hearing the news. An FIR has been filed against five people including two family members of the girl.",The New Indian Express,"HARDOI: A 20-year-old Dalit man was allegedly burnt alive over his relationship with a woman from another caste, a killing that his relatives said also led to his mother's death.According to the police, the suspected case of honour killing occurred at Bhadesa area of Hardoi district on Saturday.Abhishek alias Monu was beaten up, kept hostage in a house and set ablaze, Superintendent of Police Alok Priyadarshi said.Locals who rushed to the spot on hearing his cries and took him to a local hospital. He was referred to a Lucknow hospital but succumbed to injuries on the way on Sunday, the SP said.A relative said Monu's mother died of shock after hearing the news.According to the SP, locals said Monu was in a relationship with a girl and had gone to meet her when the incident took place. Monu was returning after arranging Rs 25,000 for the treatment of his ailing mother, Ram Beti (60), his uncle Raju said.Monu was stopped and taken to a house by some people with whom the family had an enmity.They also snatched the money and set him ablaze, according to Raju.An FIR has been filed against five people, including two family members and two neighbours of the girl, the SP said, adding that an investigation is on.",http://www.newindianexpress.com/nation/2019/sep/16/dalit-man-burnt-alive-in-up-over-relationship-with-woman-of-another-caste-2034467.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1236,IAF appoints India's first woman defence attaché abroad,"The Indian Air Force appointed Wing Commander Anjali Singh as India's first woman defence attaché at an Indian mission abroad. Wing Commander Singh has been posted at the Indian embassy in Moscow and took charge on September 10. Attachés reportedly play a crucial role in the country’s military diplomacy and assist in defence cooperation, training, procurement and security among others.",The New Indian Express,"NEW DELHI: The Indian Air Force has taken the lead towards gender equality yet again, with Wing Commander Anjali Singh becoming the nation’s first woman defence attaché at an Indian mission abroad.So far all defence attachés, whether from the Army, Air Force or Navy, have only been male officers.Wing Commander Singh has been posted at India’s embassy in Moscow and she took charge as deputy air attaché last Monday.  “Wing Commander Anjali Singh of the aeronautical engineering branch has been approved as deputy air attaché,” a defence source confirmed. She is expected to present her credentials in the next 10 days.With her appointment, yet another area in the male-dominated defence services has opened up for women. The IAF has often led by example, becoming the first military service to open its fighting arm to women when it selected three female officers to become fighter pilots.The Navy has also started the process of identifying women officers for appointments in Indian missions abroad.“The Navy has identified positions where women officers can be posted and the shortlisting is in progress,” two Navy sources confirmed.As for the Army, the appointment of women attachés is expected to take time. This is because most of the positions are Colonel-rank and above and women officers are only now beginning to become Colonels. “It will take some time before a woman Army officer is posted as an Army attaché. They have to complete their command tenure before becoming eligible,” a senior officer said.  The process of appointing women defence attachés was started by Union minister Nirmala Sitharaman when she was defence minister. Attachés play a crucial role in the country’s military diplomacy. There are 95 countries where India has defence attachés, including deputies.At some embassies, there are officers from all three services. They assist in defence cooperation, training, procurement and security among others.The numbers of women officers and percentage compared to male officers in the three services of armed forces are as under:",http://www.newindianexpress.com/good-news/2019/sep/16/iaf-officer-anjali-singh-becomes-indias-first-woman-defence-attache-at-overseas-mission-2034154.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1237,Bombay HC dissatisfied with SIT report on Pansare murder case,"The Bombay High Court on Monday expressed displeasure over the probe report submitted by the Special Investigation Team in the murder case of Govind Pansare. The court said that the investigating officer had stated information based on other cases (probes into murders of Narendra Dabholkar and Gauri Lankesh). The investigating officer failed to list independent steps, the court added.",The New Indian Express,"MUMBAI: The Bombay High Court on Monday expressed displeasure over the probe report submitted by the Special Investigation Team (SIT) to probe the murder case of CPI leader Govind Pansare.The report “lacks independent steps” and the things “need t be moving”, noted the bench of justices SC Dharmadhikari and GS Patel, as they heard the petitions filed by kin of Pansare and rationalist Narendra Dabholkar seeking a court-monitored probe in their killings.“The investigating officer has failed to list any independent steps in this report. Whatever you (SIT) have stated here is all resting on the probe in other cases (the probe into killings of rationalist Narendra Dabholkar and journalist Gauri Lankesh),” the bench said.“We must convey our unhappiness. Things are not moving. We are refraining from passing critical order against the officer only in light of prevailing conditions of continuous rains in the area. But we hope the SIT will submit a better and comprehensive report next time,” the bench added.The court said the only reason it was refraining from passing a more critical order was that it realised the officer concerned had failed to make any significant progress in the past few weeks due to floods in Kolhapur.Earlier, during the hearing, the CBI, which is investigating the Dabholkar case, also submitted a progress report on its probe.While Dabholkar was shot dead on August 20, 2013 in Pune, Pansare was shot at on February 16, 2015 in Kolhapur and succumbed to his injuries a few days later on February 20. The SIT was formed after the family members of Pansare and Dabholkar moved HC demanding court monitoring of the probe.Meanwhile, a court in Kolhapur increased the police custody awarded to the three accused in Pansare murder case by another 4 days. Sachin Andure, Amit Baddi and Ganesh Miskin were sent to 10 days of custody on September 6. They were presented before the court upon completion of the remand. The court awarded additional four day’s custody to the police.During interrogation the three accused revealed names of three other who had companied them to the jungles near Belgaum where they underwent training on an air pistol. The trio had conducted recce in various parts of Kolhapur to target Pansare. However, Andure, the key person, is not providing complete information, the SIT told th Court.Andure is suspected to be the shooter who shot at Dabholkar in Pune.",http://www.newindianexpress.com/nation/2019/sep/16/bombay-high-court-dissatisfied-with-probe-report-on-pansare-murder-case-2034532.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
1239,"Health insurance fraudsters to be named and shamed: NHA, IRDAI","The National Health Authority and the Insurance Regulatory and Development Authority of India said health insurance fraudsters under Ayushman Bharat should be publicly named and shamed. The move aims to stop them from committing malpractices and improve the Indian health insurance sector, their joint report said. It also suggested other practices for effective healthcare through health insurance.",The Financial Express,"Ayushman Bharat ‘Name and Shame’ guidelines: Health insurance fraudsters under Ayushman Bharat should be publicly named and shamed in a bid to deter them from committing malpractices, a Joint Working Group (JWG) report of National Health Authority (NHA) and IRDAI has recommended. The fraudsters may include hospitals, health care providers, intermediaries and policyholders. The report defines ‘Name and Shame’ as “a system for public dissemination of information about an entity/person/organization involved in committing fraud under a health protection scheme of the Government or under an insurance program/policy.”If implemented, the JWG recommendations may affect a big change in the overall health insurance sector as well in the long run and benefit common people. While naming and shaming of defaulters is a regular practice in the banking sector, there is no clearly defined policies or guidelines for such practices for the health insurance sector. The NHA-IRDAI report may become the first step in this regard.The JWG has made recommendations for naming and shaming of fraudsters for discussion and deliberation among the health insurance stakeholders in India. The report notes “insurance industry would benefit by developing the guidelines for intermediaries, rogue policyholders.”ALSO READ |Ayushman Bharat: NHA, IRDAI launch ‘four’ reports to further strengthen AB-PMJAYIn what may be a “small beginning at different – incremental levels” to prevent health insurance frauds and give more power to policyholders, the JWG has made the following recommendations:When the fraudulent activity has been confirmed, the government authority /agency/insurance firm /TPA (third-party administrator) should take following steps:– Issue warning or show-cause notice to the hospitals found to be indulging in fraudulent activities, depending on the seriousness of the fraud.– The warning, or show cause notice, should be followed by the process of suspension and de-empanelment as per the contract.The hospital would removed from the list of network hospitals if it fails to “satisfactorily explain/respond to show-cause notice or continue to indulge in malpractice”.– The list of de-empanelled/blacklisted hospitals will be mentioned on the website of the Government Authority/SHA/Agency/Insurance firm/ TPA. The JWG has recommended that this list should be “prominently displayed and easily accessible on the website”.– Hospitals which have been served with warnings, show-cause notice or suspended temporarily will also be mentioned in a separate list on the websites.– The de-empanelled hospital may be allowed to re-apply for empanelment after a gap of minimum 6 months-1 years after it submits proof of having “mended unethical ways”.– The IRDAI may prepare an industry de-empanelled/blacklist every and display on its website. The NHA will prepare a similar list for hospitals empanelled with PM-JAY/Government schemes.– The JWG has also recommended to sensitize and inform policyholders and health workers about the de-empanelled hospitals. Setting up of Whistle Blower mechanisms has also been recommended.Commenting on the recommendations, Dr Indu Bhushan, CEO, NHA had stated, “The recommendations in the report are a step forward in enabling quality healthcare and access to the patients. These reports would help further strengthen the transparency, efficiency and effectiveness of AB-PM-JAY, benefitting millions in India directly.”Get live Stock Prices from BSE and NSE and latest NAV, portfolio of Mutual Funds, calculate your tax by Income Tax Calculator, know market’s Top Gainers, Top Losers & Best Equity Funds. Like us on Facebook and follow us on Twitter.",https://www.financialexpress.com/lifestyle/health/ayushman-bharat-naming-and-shaming-fraud-hospitals-nha-irdai-recommend-change-for-health-insurance-sector/1707232/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
